code,product_name,brands,stores,categories,nutriscore_grade,nova_group,ecoscore_grade,countries,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g
5902768588033,Pierogi,Rarytas,,"pl:Pierogi, pl:Pierogi z kapustą i grzybami",unknown,,,Poland,,,,,,,
4056489622307,Jabłko Sok 100%,Solevita,Lidl,"Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe, Soki i nektary, Soki owocowe, Napoje niesłodzone, Soki jabłkowe",c,1,,Polska,,,,,,,
5901135033312,,Prymat,,"Plant-based foods and beverages, Plant-based foods, Condiments, Fruits and vegetables based foods, Vegetables based foods, Dried products, Dried plant-based foods, Tomatoes and their products, Ground dried vegetables, Dried tomato powder",d,3,,Polska,,,,,,,
4056489439806,,Snack Day,,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",c,4,,Polonia,,,,,,,
4056489723042,,"Vemondo,Lidl",Lidl,"Meat alternatives, Meat analogues, Meat analogues from pea proteins",d,4,,Polska,,,,,,,
4056489723035,,"Vemondo,Lidl",Lidl,"Meat alternatives, Meat analogues, Meat analogues from pea proteins",d,4,,Polska,,,,,,,
8585000207472,verbena melisa ziołoww cukierki,,,en:confectioneries,c,,,en:poland,,,,,,,
4056489358503,Cinni bits,Crownfield,,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals",unknown,4,,"Ireland, Romania, en:poland",,,,,,,
8719200240841,Ready salted,"Upfield,Delma",,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Tłuszcze, Smarowidła, Roślinne smarowidła, Tłuszcze do smarowania, Tłuszcze roślinne, Margaryny, Margaryny light, Margaryny solone, en:30-40% fat lightly salted vegetable fat",unknown,4,,Polska,,,,,,,
5901752709461,,House Of Asia,,,unknown,,,en:Poland,,,,,,,
5900512110639,Gouda mierzwiowa,"Światowid,Mlekovita",,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Ser krowi, en:Uncooked pressed cheeses, Gouda, Sery w plastrach",d,3,,Polska,,,,,,,
5902746110027,Classic,Warka,,"en:Beverages and beverages preparations,Napoje,Napoje alkoholowe,Piwa",not-applicable,3,,Polska,,,,,,,
5900699000099,Specjal  but,,,"Napoje,Napoje alkoholowe,Piwa",not-applicable,,,Polska,,,,,,,
4056489697909,Veggie bears,"Sweet Corner,Lidl",Lidl,"Snacks,Sweet snacks,Confectioneries,Candies,Gummi candies",e,4,,"Tschechien, Irland, Polen, Germany",,,,,,,
5901032080631,Sól kłodawska,Kotanyi,,,unknown,,,en:Poland,,,,,,,
5902741007223,Ekologiczna trawa cytrynowa,,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, en:Culinary plants, en:Aromatic plants, Trawa cytrynowa",unknown,1,,Polska,,,,,,,
5901886010181,Sumo laranja,Garden,,,unknown,,,pl,,,,,,,
3067163657325,Foie gras de canard entier,Delpeyrat,Leclerc,"Fish and meat and eggs,Foies gras,Foies gras from ducks,Whole foies gras,Whole foies gras from ducks",e,3,,"Poland,France",,,,,,,
5903111025823,Poke Bowl SALMON,Lucky Fish,,,unknown,,,pl,,,,,,,
5901588400068,Ptasie mleczko piernikowe,E.Wedel,,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolate-coated marshmallow treats, en:marshmallows-coated-with-chocolate",unknown,,,Polska,,,,,,,
5900102025787,Kasztanki,Wawel,,,unknown,,,Polska,,,,,,,
5901588400051,Mieszanka Wedlowska,,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,Cukiernie,Cukierki czekoladowe",unknown,,,Polska,,,,,,,
5907471415492,Pryncypałki,,,,unknown,,,Polska,,,,,,,
5907471415485,Pryncypałki,,,,unknown,,,"Niemcy,Polska",,,,,,,
5907471408685,Alusie kokosowe,Dr Gerard,,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, en:Biscuit with chocolate covering",unknown,,,Polska,,,,,,,
5907471414525,Listki z cukrem i polewa,dr Gerard,,"Przekąski, Słodkie przekąski",unknown,,,Polska,,,,,,,
5907471412033,Bambono,Dr Gerard,,,unknown,,,Polska,,,,,,,
5906372275457,Pałeczki kremowe,dr Gerard,,"Przekąski, Słodkie przekąski",unknown,,,Polska,,,,,,,
5907471400115,Szkolne,dr Gerard,,,unknown,,,Polska,,,,,,,
5907471409040,Maltikeks,Dr Gerard,,"Przekąski, Słodkie przekąski, en:Confectioneries",unknown,,,Polska,,,,,,,
5900352006468,Jeżyki,,,,unknown,,,en:poland,,,,,,,
5902978080198,Arabeska,,,,unknown,,,Poland,,,,,,,
5902978060466,Wafelki śmietankowe,,,en:biscuits,unknown,,,en:poland,,,,,,,
5900352000480,familijne klasyczne kakao,jutrzenka,,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Wafers,Stuffed wafers",e,4,,Poland,,,,,,,
5900352000688,Familijne o smaku truskawkowo-śmietankowym,"Jutrzenka,Familijne",,"Przekąski,Słodkie przekąski,en:Biscuits and cakes,Herbatnik,Wafle,en:Stuffed wafers,en:Fruits stuffed wafers",unknown,,,Polska,,,,,,,
5900320008463,Krakersy mini,Lajkonik,,"przekąski, słone-przekąski, przystawki, en:biscuits-and-crackers, da:crackers",d,4,,Polska,,,,,,,
5900320009453,Krakersy mini,,,,unknown,,,Poland,,,,,,,
5900320010220,Junior buźki,Lajkonik,,,unknown,,,en:poland,,,,,,,
9907679300510,Słonecznik solony,Sonpex,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Nasiona, Pestki słonecznika i ich produkty, Pestki słonecznika, en:Roasted sunflower seeds, en:Sunflower seed grilled and salted",unknown,,,Polska,,,,,,,
5907642300718,Słonecznik prażony,Sonpex,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Nasiona, Pestki słonecznika i ich produkty, Pestki słonecznika, en:Roasted sunflower seeds",unknown,,,Polska,,,,,,,
5908221700875,Tygryski,,,,unknown,,,Poland,,,,,,,
5907471415874,Wafelki z kremem kakaowym w czekoladzie,Tasso,Biedronka,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, Wafle, en:Thin crunchy wafer biscuit with chocolate",unknown,4,,Polska,,,,,,,
8717163856789,,Unilever,,,unknown,,,Poland,,,,,,,
5900012000287,Kujawski z pierwszego tłoczenia,Kujawski,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Tłuszcze, Tłuszcze roślinne, Oleje roślinne",unknown,2,,Polska,,,,,,,
5902768794052,Paluszki z miodem i cynamonem,,,,unknown,,,en:pl,,,,,,,
5900512200712,Emmentaler,Fasti,,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Sery topione",d,4,,Polska,,,,,,,
5901886035535,,,,,unknown,,,en:Poland,,,,,,,
0850011926468,Lentil Chips Maple Bacon,Oho!,,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps",d,,,"Polska,Stany Zjednoczone",,,,,,,
5310153012825,,,,,unknown,,,en:Poland,,,,,,,
8710624364328,Sultana's,Gwoon,,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Dried products,Dried plant-based foods,Dried fruits,Raisins,Sultana raisins",d,3,,"Netherlands,Poland",,,,,,,
5900014005105,Zatecky 0%,Zatecky,,en:beers,not-applicable,,,Poland,,,,,,,
5900014003583,Garage strawberry margarita,Seth&Riley's,,,unknown,4,,Polska,,,,,,,
5900014003750,Garage chilli,,,,unknown,,,Poland,,,,,,,
5906591001233,Johannes,,,,unknown,,,Poland,,,,,,,
5900699105114,"Warka granat 3,5%",,,,unknown,,,Poland,,,,,,,
5903082101519,Kasztelan jasne,carlsberg,,"Boissons,Boissons alcoolisées,Bières",not-applicable,,,Pologne,,,,,,,
5903082101014,Kasztelan n/p,Kasztelan,,"en:Beverages and beverages preparations,Napoje,Napoje alkoholowe,Piwa",not-applicable,3,,Polska,,,,,,,
5900012013003,,Wawrzyniec,,"Plant-based foods and beverages, Plant-based foods, Spreads, Plant-based spreads, Salted spreads, Vegan vegetable spreads",a,3,,Polska,,,,,,,
2200134100364,Klocki,,,,unknown,,,en:poland,,,,,,,
5900014003675,sobrrsby strawberry kiwi,Somersby,,"Napoje, Napoje alkoholowe, Piwa",not-applicable,,,Poland,,,,,,,
5900014003606,Somer pina colada,Somersby,,"Napoje, Napoje alkoholowe, Piwa",not-applicable,,,Poland,,,,,,,
5900397750838,Dżem 100% z owoców wiśnia,"Łowicz,MW FOOD",,dżemy,c,4,,"Wielka Brytania,Polska",,,,,,,
5900014003682,Somer mandarynka 0%,Somersby,,,unknown,,,Poland,,,,,,,
5900014003354,"Somersby Pear 0,0",Somersby,,,not-applicable,,,,,,,,,,
5900014005334,Somer mandarynka puszka,Somersby,,,unknown,,,Poland,,,,,,,
5900014005327,Somer str/kiwi,Somersby,,"Napoje, Napoje alkoholowe, Piwa",not-applicable,,,Poland,,,,,,,
5900014003491,Karmi kawa,,,,unknown,,,Poland,,,,,,,
5900014003668,"Limonka z miętą 0,0%",Okocim,,"piwa bezalkoholowe,de:radler",not-applicable,,,Polska,,,,,,,
5900014003453,Okocim wiśnia 0%,,,,unknown,,,Poland,,,,,,,
4047247646635,Vegane Falafel,"My Vay,Aldi","Aldi Süd,Aldi Nord","Meat alternatives,Vegetarian balls,Falafels,de:Vegane Produkte",a,3,,"Germany,Netherlands,Poland",,,,,,,
5902898822458,Pepperoni pepper imp,Casa del sur,,"Plant-based foods and beverages, Plant-based foods, Condiments, Herbs and spices, Pickles, Spices, Chili peppers, en:plant-based-pickles",not-applicable,3,,"en:Poland,",,,,,,,
5901204174991,Pasztecik Drobiowy Junior,Podlaski,,"Produkty na bazie mięsa, Mięsa przetworzone",unknown,,,Polska,,,,,,,
20562700,TRUSKAWKA Candela,Fruitful-Berries BV,Biedronka,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie owoców, Świeża żywność, Owoce, Owoce jagodowe, en:Fresh fruits, en:Strawberries, en:Fresh strawberries",a,1,,en:poland,,,,,,,
5903282318915,Sałatka z pstrągiem wędzonym,,,,unknown,,,en:poland,,,,,,,
8594199373554,,Vilgain,,"Plant-based foods and beverages,Plant-based foods,Spreads,Plant-based spreads,Oilseed purees",a,,,"Austria,Czech Republic,Hungary,Poland,Romania,Slovakia,United Kingdom",,,,,,,
5901812692474,Chocolate,,,,unknown,,,pl,,,,,,,
2072156393853,,,,Krem do smarowania,e,,,en:Poland,,,,,,,
5900643048696,Serek homogenizowany o smaku waniliowym,Danio,,"Nabiał, Żywność fermentowana, Desery, Fermentowane produkty mleczne, Sery, Desery mleczne, Fermentowane desery mleczne, Jogurty, en:Fresh cheeses, Serek homogenizowany",c,4,,en:Poland,,,,,,,
5449000297402,,,,,unknown,,,en:Poland,,,,,,,
3856020233358,,"Primavika, Podravka",,"Plant-based foods and beverages, Plant-based foods, Spreads, Plant-based spreads, Salted spreads, Vegan vegetable spreads",c,3,,Polska,,,,,,,
5902537540866,,Farma Świętokrzyska,,"Condiments, Sauces, Tomato sauces, Ketchup, Zucchini ketchup",c,3,,Polska,,,,,,,
5901641005889,Kapusta zasmażana z grzybami leśnymi,Runoland,,"Posiłki, Kapusta kiszona, en:Sauerkraut with garnish",b,3,,Polska,,,,,,,
5901150006315,Rolmopsy marinero,,,,unknown,,,PL,,,,,,,
5901576053603,Śledzie od serca z grzybami,,,,unknown,,,en:poland,,,,,,,
5900512987538,Wędzony przysmak z Podhala,Regionalne Polskie Szlaki / Lidl,,Smoked cheeses,d,3,,en:poland,,,,,,,
5902578007052,Fasola biała,Soligrano,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Strączkowe i produkty strączkowe, Strączkowe, Nasiona, en:Legume seeds, en:Pulses, en:Common beans, Fasola biała",a,1,,Polska,,,,,,,
5901450000419,chleb słonecznikowy,PSS Społem,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Chleb",c,3,,Polska,,,,,,,
3245677726366,Auchan huile d'olive extra vierge verre 0.75l pack b,Auchan,Auchan,"Żywność i napoje na bazie roślin,Żywność na bazie roślin,Tłuszcze,Tłuszcze roślinne,Produkty drzewa oliwnego,Oleje roślinne,Oliwa z oliwek,Oliwa z oliwek extra virgin,Oliwa z oliwek virgin",b,2,,"Francja,Polska",,,,,,,
5901044023428,Sesame sauce,Roleski,,,unknown,,,pl,,,,,,,
5901818466086,,,,,unknown,,,en:Poland,,,,,,,
5902451104465,Mieszanka studencka,Kresto,,,unknown,,,Poland,,,,,,,
5900552082330,,"Frugo,FoodCare",Aldi,"Beverages, Energy drinks, Energy drink with sugar, en:artificially-sweetened-beverages",d,4,,Polska,,,,,,,
5901086061105,,Teekanne,,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, White teas",unknown,4,,Polska,,,,,,,
5905118002807,Makaron wonton,"Asia Style,Vershold",,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Makarony, Kluski, Makaron suchy, Makaron chiński",a,3,,Polska,,,,,,,
4100060033942,Sok marchwiowy z mango i jabłkiem,Delicade,,en:vegetable-juices,b,,,Poland,,,,,,,
5201049131631,Peanut butter z czekoladą,Vitanella,,en:peanut butters,d,,,Polska,,,,,,,
5900699102731,Żywiec  bezalkoholowy,Żywiec,,,unknown,,,pl,,,,,,,
4056489622239,Peanut butter smooth,Mister Choc,Lidl,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Strączkowe i produkty strączkowe, Smarowidła, Orzechy i ich produkty, Roślinne smarowidła, en:Oilseed purees, en:Legume butters, Masła z orzechów, Masło z orzeszków ziemnych",c,4,,Poland,,,,,,,
5903849600033,whey protein acidophilus,Biały Puch,allegro,"Suplementy diety,en:Bodybuilding supplements,Odżywki białkowe",not-applicable,,,Polska,,,,,,,
4820245523067,Vegan máslo s avokádem,Naturale,"rohlik.cz,TOP","Plant-based foods and beverages,Plant-based foods,Fats,Spreads,Plant-based spreads,Vegetable fats,Spreadable fats,Margarines",e,,,"Czech Republic, Poland, en:lithuania",,,,,,,
5902162345416,Warzywa na patelnię klasyczne,Iglotex,,en:frozen-vegetables,a,,,Polska,,,,,,,
5900512984773,great solubility,Mlekovita,,en:protein-powders,not-applicable,4,,Polska,,,,,,,
5907799261252,Chrupki kukurydziane,,,,unknown,,,Poland,,,,,,,
5908221108350,Łapsy bekon,Łapsy,,en:crisps,e,4,,Poland,,,,,,,
5908221108435,,Łapsy,mix-markt,,unknown,,,Polska,,,,,,,
5900259087478,,,,,unknown,,,Poland,,,,,,,
5900259087508,Maczugi o smaku ketchup,Star,,chrupki kukurydziane,unknown,,,Polska,,,,,,,
5903895639766,Kanadyjski Syrop Klonowy,Go Bio,"Biedronka,Pingo Doce","Adoçantes,Xaropes,Produtos pasteurizados,Xaropes simples,en:Maple syrups",d,,,"Polónia,Portugal",,,,,,,
5903246568158,,"BeRaw,Purella",,"Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies",d,4,,Polska,,,,,,,
5901359054056,Limonka z Miętą,Lech,,,unknown,4,,Polska,,,,,,,
4056489536819,,"Chef Select,Iglotex",Lidl,"Meals, Pasta dishes, Stuffed pastas, Tortellini, Vegetables tortellinis",c,4,,Polska,,,,,,,
5904624772426,Roślinny qurczak śródziemnomorski,"Apollo,Roślinny Qurczak",,"Alternatywy mięsa, Zastępniki mięsa, en:Chicken analogue, en:Chicken substitute, en:Vegan chicken",b,4,,Polska,,,,,,,
5902609000175,,Lestello,,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Seeds, Legume seeds, Pulses, Common beans, White beans, White kidney beans",a,1,,"Polen, Germany",,,,,,,
5901529084555,,Harvest best,,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Seeds, Legume seeds, Pulses, Dried peas, Dried split peas, Peas",a,1,,Polska,,,,,,,
0070896058591,,"Wilton,Wilton Industries",,"Food additives, Food colorings",not-applicable,4,,Polska,,,,,,,
5900168961715,Hot Or Pop milk chocolate,Hot Or Pop,,,unknown,,,en:Poland,,,,,,,
5903975000141,Słonecznik prażony,Andrex,,,unknown,,,Polska,,,,,,,
5900531009150,Serek puszysty z ziołami,"Delikate,Jeronimo Martins Polska S.A.",Biedronka,"Dairies, Fermented foods, Fermented milk products, Cheeses, en:cream-cheeses",d,4,,Polska,,,,,,,
5900899009328,Kopytka,Intermatche,,,unknown,,,pl,,,,,,,
5900197027901,Jogurt Wiśniowy,Fruvita (Bakoma),,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés aux fruits,Yaourts,Yaourts aux fruits",c,4,,Pologne,,,,,,,
5901359124711,"Hardmade 0,3 trusk",,,,unknown,,,Poland,,,,,,,
5900699105145,"Warka granat 3,5 x4",,,,unknown,,,Poland,,,,,,,
5900014014299,Somer black 4x,Somersby,,,unknown,,,Poland,,,,,,,
5901359074276,Kozel lezak 4x,Plzeňský Prazdroj,,en:beers-from-czech-republic,not-applicable,,,Polsko,,,,,,,
5901359412214,Dębowe x4,,,en:beers,not-applicable,,,Poland,,,,,,,
5901359352213,Redds żurawiną 4x,,,,unknown,,,Poland,,,,,,,
5901359054803,Lech mojito 4x,,,,unknown,,,Poland,,,,,,,
5900014014251,Somer jabłko x4,Somersby,,,unknown,,,Poland,,,,,,,
5900014014893,Okocim limonka x4,,,,unknown,,,Poland,,,,,,,
5900014014862,Okocim mango marakuja x4,,,,unknown,,,Poland,,,,,,,
5900014014701,Okocim 0% x4,,,en:beers,not-applicable,,,Poland,,,,,,,
5900014014954,Okocim malina borówka x4,,,,unknown,,,Poland,,,,,,,
5900014014794,Okocim wiśnia % x4,,,,unknown,,,Poland,,,,,,,
5900699106593,Warka kiwi x4,,,,unknown,,,Poland,,,,,,,
5901028917415,Groszek zielony,"Mroźna Kraina,Biedronka",Biedronka,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Strączkowe i produkty strączkowe, Produkty na bazie warzyw i owoców, Strączkowe, Produkty mrożone, Produkty na bazie warzyw, Mrożona żywność pochodzenia roślinnego, Rośliny strączkowe głęboko mrożone, Mrożone warzywa, Groszek zielony, en:Frozen green peas",a,1,,Polska,,,,,,,
5901028905436,Szpinak rozdrobniony porcjowany,,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty mrożone, Produkty na bazie warzyw, Mrożona żywność pochodzenia roślinnego, Mrożone warzywa, en:Leaf vegetables, Szpinak, Szpinak mrożony, en:Frozen spinach leaves",a,1,,PL,,,,,,,
5905009021870,Fish fingers,Ocean Catch,,"Seafood, Fishes, Fish preparations, Breaded products, Breaded fish, Fish fingers",unknown,,,Polska,,,,,,,
3560071441180,Lait & céréales croustillantes,"Carrefour, Simpl",Carrefour,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats au lait,Chocolats aux céréales,Chocolats au lait aux céréales croustillantes",e,4,,"France, Italie, Pologne, Roumanie, Espagne",,,,,,,
5201704002764,Hello-V Cheddar flavour,Koliós,,"Żywność i napoje na bazie roślin,Żywność na bazie roślin,Zastępniki nabiału,Zastępniki sera,Zastępniki sera w plastrach",e,4,,Polska,,,,,,,
3560071455453,Le Moelleux,"Carrefour,Carrefour classic","Carrefour Market,Carrefour City,Franprix,Auchan,Carrefour","Snacks,Sweet snacks,Frozen foods,Biscuits and cakes,Biscuits,Chocolate biscuits,Filled biscuits",c,4,,"France,Italy,Poland,Romania,Spain",,,,,,,
8410261718439,Sok wyciskany z hiszpańskich pomarańczy 100% z cząstkami miąższu,Vital Fresh,Biedronka,"Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe, Soki i nektary, Soki owocowe, Soki pomarańczowe",e,,,Polska,,,,,,,
20511814,,,,,unknown,,,en:Poland,,,,,,,
5900200003199,Sok 100% pomarańcza,"Fresh To Go,Spar",,Soki pomarańczowe,c,1,,Polska,,,,,,,
5900200003762,"Sok jabłko, ogórek, seler naciowy, nać pietruszki","Fresh To Go,Spar",,"en:Beverages and beverages preparations,Żywność i napoje na bazie roślin,Napoje,Napoje na bazie roślin,Napoje owocowe,Soki i nektary,Soki owocowe",c,1,,Polska,,,,,,,
5901307002399,Sałatka z kukurydzą,Kotliński,,"Canned foods, Meals, Prepared salads, Canned prepared salads, en:canned-vegetables",a,3,,Polska,,,,,,,
6002710001944,Wafle Slim Ryżowe Wieloziarniste,Kupiec,,Wafle ryżowe,c,3,,Polska,,,,,,,
5900038002203,Proszek do pieczenia,Celiko,,"Dodatek do żywności, en:Baking powder or raising agent",not-applicable,,,Polska,,,,,,,
12183272,,Trolli,,,unknown,4,,Polska,,,,,,,
5901882210226,Sos chili pikantny,Vifon,Auchan,"Condiments,Sauces,Sauces chili",e,4,,Pologne,,,,,,,
5902898820126,Sos sojowy jasny,House of Asia,,"Przyprawy, Sosy, Sosy sojowe",e,3,,Polska,,,,,,,
5901752702523,Ocet ryżowy,House of Asia,Auchan,"Przyprawy, Ocet, Ocet ryżowy",not-applicable,2,,Polska,,,,,,,
5904358550024,Tonkatsu sauce,House of Asia,Auchan,"Przyprawy, Sosy, Sos do tonkatsu",e,4,,Polska,,,,,,,
5908230516832,,,,,unknown,,,en:Poland,,,,,,,
9300617069928,Furry Friends,Cadbury,,,unknown,,,en:pl,,,,,,,
3596710517442,Biscuits avec tablette de chocolat au lait,"Auchan, Pouce",Auchan,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits au chocolat au lait, Biscuits tablette de chocolat, Biscuits tablette de chocolat au lait, Biscuits sucrés & biscuits apéritifs, en:Biscuits/Cookies (Shelf Stable)",e,4,,"Spain,France,Hungary,Poland,Romania",,,,,,,
